འཕགས་པ་བློ་གྲོས་རྒྱ་མཚོས་ཞུས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། ||| The Noble Great Vehicle Sūtra The Questions of Sāgaramat
ཁྱོད་ཀྱིས་གཅེས་པར་བྱ་བ་འདི་ཐོང་ཤིག ། ||| You should give up cherishing this goal!
ཁྱོད་ཀྱིས་བརྩོན་འགྲུས་འདི་འོར་ཅིག ། ||| Give up your diligence!
བྱང་ཆུབ་ནི་རྙེད་པར་དཀའ་བ། ||| Awakening is difficult to attain.
སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་ནི་རྙེད་པར་དཀའ་བ་སྟེ་འདིར་འཁོར་བའི་སྡུག་བསྔལ་མང་དུ་མྱོང་བར་འགྱུར་རོ། ། ||| The qualities of buddhahood are difficult to find. You will continue to experience the suffering of saṃsāra.
གང་དག་མྱ་ངན་ལས་འདས་པ་དེ་དག་ནི་བདེ་བ་ཡིན་གྱིས་སྐྱེས་བུ་དམ་པ་ཁྱོད་མྱུར་དུ་མྱ་ངན་ལས་འདས་པར་གྱིས་ཤིག་ཅེས་དེའི་སེམས་སྐུལ་ཞིང་སེམས་དྲན་པར་བྱེད་ལ། ||| The state of nirvāṇa is blissful. Sublime being, you should hasten to nirvāṇa.’ Thus they try to influence and sway the bodhisattva.
བློ་གྲོས་རྒྱ་མཚོ་གལ་ཏེ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ལ་དེ་ལྟར་བྲལ་བར་བྱེད་དེ་ལྟར་མོས་པ་ཟློག་པར་བྱེད་ཀྱང་སྔོན་གྱི་གོ་ཆ་མི་འདོར་ཞིང་བསམ་པ་རྣམ་པར་འཁྲུགས་པར་མི་བྱེད་ཀྱི་དེ་འདི་སྙམ་དུ་སེམས་ཏེ། ||| “Sāgaramati, if bodhisattva great beings do not relinquish their armor, or let themselves become disturbed, when the māras attempt to destroy and undermine their intention, they will think,
བདག་གིས་ངེས་པར་བྱང་ཆུབ་ཀྱི་སྙིང་པོ་མནན་པར་བྱ། ||| ‘I must reach the seat of awakening!
བདག་གིས་ངེས་པར་བདུད་དཔུང་དང་བཅས་པར་འཕམ་པར་བྱས་ཏེ་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་བྱ། ||| I must defeat the māras and their hordes and fully awaken to unsurpassed and perfect buddhahood!
བདག་གིས་ངེས་པར་ཆོས་ཀྱི་འཁོར་ལོ་རབ་ཏུ་བསྐོར་བར་བྱ། ||| I will definitely turn the wheel of Dharma!
བདག་གིས་ངེས་པར་སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་སུ་ཆོས་ཀྱི་གཏམ་ཆེན་པོ་བརྗོད་པར་བྱ། ||| I will explain the great message of the Dharma to the trichiliocosm.
བདག་གིས་སེམས་ཅན་ཐམས་ཅད་མགྲོན་དུ་གཉེར་ལ་ཆོས་ཀྱི་སྦྱིན་པས་ཚིམ་པར་བྱའོ། ། ||| I will regale all beings and satisfy them with the gift of Dharma!
སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་དང་། བདག་དང་གཞན་གྱི་སེམས་རིག་པའི་ལྷ་རྣམས་ཀྱིས་བྱང་ཆུབ་ཏུ་བསམ་པ་རིག་གིས། ||| All buddhas and bodhisattvas, as well as the gods who are cognizant of their own and others’ minds, realize my intention to awaken.
བདག་གིས་ཐམས་ཅད་མཁྱེན་པའི་སེམས་ཀྱི་གནོད་པ་བཟོད་པར་བྱའོ། ། ||| I will accept all challenges to the mind of omniscience.
སངས་རྒྱས་རྣམས་དང་ལྷ་རྣམས་དང་སེམས་ཅན་ཐམས་ཅད་དང་བདག་ལ་བསླུ་བར་མི་བྱའོ་ ||| No buddha, god, or any other being will cheat me of this!’
བློ་གྲོས་རྒྱ་མཚོ་བྱང་ཆུབ་སེམས་དཔའི་སེམས་ཀྱི་གནོད་པ་བཟོད་ཅིང་། ||| “Sāgaramati, such is the bodhisattvas’ acceptance of mental harm;
ཐེག་པ་ཆེན་པོ་དེ་ལས་མི་ཕྱེད་པ་སྟེ། ||| thus they cannot be separated from the Great Vehicle.
བློ་གྲོས་རྒྱ་མཚོ་འདི་ནི་ཐམས་ཅད་མཁྱེན་པར་སེམས་བསྐྱེད་པ་རིན་པོ་ཆེ་དེའི་གནོད་པ་བཟོད་པའོ། ། ||| Sāgaramati, this is how they accept all challenges to the jewel of developing the mind directed toward omniscience.
བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་གོ་ཆ་གང་ཡིན་པ་དང་། བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་གོང་ན་མེད་པ་གང་ཡིན་པ་དང་། ཕ་རོལ་ཏུ་ཕྱིན་པ་འདི་གཉིས་ཡོངས་སུ་རྫོགས་པར་བྱེད་པ་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའི་སེམས་ཀྱི་གནོད་པ་བཟོད་པའོ། ། ||| It is by perfecting the armor of the perfection of patience and the unsurpassable perfection of diligence that bodhisattvas accept mental harm.”
དེ་ནས་དེའི་ཚེ་བཅོམ་ལྡན་འདས་ཀྱིས་ཚིགས་སུ་བཅད་པ་འདི་དག་གསུངས་སོ། ། ||| The Blessed One then expressed these verses:
བྱང་ཆུབ་ལམ་ལས་བསམ་པ་མི་ཕྱེད་ཅིང་། །དེ་ནི་སྙིང་རྗེ་ལས་ཀྱང་ཕྱེད་མ་ཡིན། ། ||| “Not letting our intention drift from the path of awakening, Nor from compassion,
བདག་གིས་དཀོན་མཆོག་གསུམ་པོ་བསྲུང་བར་བྱ། །སངས་རྒྱས་ཆོས་རྣམས་ཡང་དག་བསྒྲུབ་པར་བྱ། ། ||| We must protect the Three Jewels And manifest the qualities of buddhahood.
སུམ་ཅུ་རྩ་གཉིས་ཁྱད་འཕགས་མཚན་དང་དཔེ་བྱད་བཟང་། །གང་དག་གིས་ནི་སྟོབས་བཅུ་རྣམས་ཀྱིས་ལུས་མཛེས་པ། །དེ་དག་ཡོངས་སུ་བཙལ་ཕྱིར་མཆོད་སྦྱིན་བྱེ་བ་བྱེད། ། ||| “The exalted thirty-two major marks, and the minor marks of excellence, And bodies beautified by the ten strengths — In search of these, we make countless offerings.
གནོད་པ་ཤིན་ཏུ་རྣམ་མང་བཟོད་ཅིང་ཡོན་ཏན་ཕྱུག ། ||| We accept myriad types of adversity and become rich with qualities.
བརྒྱ་ཕྲག་མཐའ་ཡས་ཞིང་རྣམས་དེ་དག་བདག་གིས་སྦྱང་། ། ||| “We will refine countless thousands of fields.
རིན་ཆེན་ཆོས་མཆོག་འདི་དག་བདག་གིས་བསྲུང་བར་བྱ། ། ||| We will uphold the supreme Dharma jewel.
བརྒྱ་ཕྲག་མཐའ་ཡས་སེམས་ཅན་དེ་དག་བདག་གིས་དགྲོལ། ། ||| We will liberate countless thousands of beings.
དེས་ན་གནོད་པ་བཟོད་ཅིང་བསམ་པ་མི་ཕྱེད་དོ། ། ||| Thus, we accept adversity and do not let our intention drift away.
ཕྱོགས་བཅུའི་སེམས་ཅན་ཁམས་ནི་མཐའ་ཡས་ཇི་སྙེད་པ། །ཐམས་ཅད་འདུས་པར་གྱུར་ནས་ལག་ན་མཚོན་ཐོགས་ཏེ། ། ||| “Even if the beings of the countless realms in the ten directions Were to gather together, brandishing weapons, And threaten, insult, and intimidate us,
དེ་དག་དེ་ལ་འཇིགས་སྦྱིན་གཤེ་ཞིང་བསྡིགས་བྱེད་ཀྱང་། །ཡོན་ཏན་ཕྱིར་ནི་བསྡིགས་དང་འཕྱ་བ་བཟོད་པར་བྱེད། ། ||| We shall bear such intimidation and jeers for the sake of qualities.
སྔོན་མཐའི་བསྐལ་པ་བརྒྱ་ཕྲག་མཐའ་ཡས་ཇི་སྙེད་པར། །དེ་དག་རྒྱུན་མི་འཆད་པར་ཚིག་རྩུབ་སྨྲས་ཀྱང་ནི། །བདག་ཉིད་ཆེན་པོ་དེ་བཟོད་མི་ཁྲོ་གཤེ་བ་མེད། ། ||| “Even though they have been verbally abused Continuously for countless eons in the past, Great beings will accept this, allowing no anger or rebukes.
དེ་ལྟར་རྟོགས་པ་རྣམས་ནི་གནོད་པ་དག་པར་འགྱུར། ། ||| Those who realize this fact will purify adversity.
སེམས་ཅན་དེ་དག་ལག་ན་མཚོན་ཐོགས་ལྷན་ཅིག་ཏུ། །བདག་གི་ལུས་ཀྱི་ཡན་ལག་དུམ་བུ་དུམ་བུར་གཏུབས། ། ||| “Beings could band together and, bearing weapons, Chop our bodies into many tiny pieces.
འོན་ཀྱང་བདག་གི་སེམས་ཡིད་ཁྲོ་བར་མི་བྱ་སྟེ། ། ||| Yet our minds will not become angry.
བྱང་ཆུབ་ཡིད་ལ་བྱས་ན་གནོད་འདི་དག་པར་འགྱུར། ། ||| When the mind has turned to awakening, such adversity is purified.
འགྲེང་ངམ་འདུག་གམ་འཆག་གམ་འོན་ཏེ་ཉལ་ཡང་རུང་། །གང་དུ་བྱང་ཆུབ་སེམས་མཆོག་ ||| “Wherever we are standing, sitting, walking, or lying down, We always maintain this supreme mind of awakening.
འདི་དག་སྦྱིན་པ་དང་། །དུལ་བའི་སེམས་དང་གཞན་ཡང་དཀར་སེམས་མི་འདོར་བ། །དེར་ནི་དེའི་ལུས་དུམ་བུ་དུམ་བུར་རྣམ་པར་འཐོར། ། ||| We do not give up our generosity, or our disciplined and virtuous mind, Even if our bodies are ripped to pieces.
སེམས་དམྱལ་དུད་འགྲོའི་སྐྱེ་གནས་ཡི་དགས་འཇིག་རྟེན་མིར། །བསྐལ་པ་བརྒྱ་ཕྲག་མཐའ་ཡས་དོན་མེད་ལུས་ཀྱང་གཏུབས། ། ||| “While the mind is in the realms of hell, animals, hungry ghosts, or humans, The body is slain meaninglessly for countless eons.
