འཕགས་པ་བསྐལ་པ་བཟང་པོ་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། ||| The Noble Great Vehicle Sūtra The Good Eon
མཐོང་བ་དང་། ཐོས་པ་དང་། དྲན་པའི་ཆོས་རྣམས་ཡོངས་སུ་ཤེས་པར་བྱ་བའི་ཕྱིར་གནས་པའི་བསམ་གཏན་གང་ཡིན་པ་དེ་ནི་མི་འཁོར་བའི་བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The perfection of concentration of not cycling in saṃsāra is to maintain concentration for the sake of fully understanding that which is seen, heard, and recollected.
ཐེ་ཙོམ་ཡང་དག་པར་བཅོམ་ཞིང་མཚན་མ་མེད་པས་རབ་ཏུ་ཕྱེ་ལ། བྱང་ཆུབ་ཏུ་ཕྱོགས་གཅིག་པ་ཐམས་ཅད་མཁྱེན་པའི་ཡེ་ཤེས་ཁྱད་པར་དུ་འཕགས་པའི་ཤེས་རབ་གང་ཡིན་པ་དེ་ནི་མི་འཁོར་བའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟེ། ||| The perfection of insight of not cycling in saṃsāra is the superior insight that conquers all doubt and is distinguished by the absence of marks—the omniscient wisdom that is the single factor of awakening.
འདི་དག་ནི་མི་འཁོར་བའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གོ། ། ||| Such are the six perfections of not cycling in saṃsāra.
དེ་ལ་འཁོར་བའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གང་ཞེ་ན། ||| “What are the six perfections for saṃsāra?
ཇི་སྲིད་དུ་དམ་པའི་ཆོས་མ་ནུབ་ཀྱི་བར་དུ་རྣམ་པར་སྨིན་པ་སེམས་ཅན་དང་ལྷན་ཅིག་ཏུ་འཇུག་པའི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་གང་ཡིན་པ་དེ་ནི་འཁོར་བའི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The perfection of generosity related to saṃsāra is the perfection of generosity that engages with sentient beings for as long as the sacred Dharma has not yet disappeared.
དགའ་ལྡན་གྱི་གནས་ན་གནས་པ་ནས་བཟུང་སྟེ། ནམ་མྱ་ངན་ལས་འདས་པའི་བར་དུ་རབ་ཏུ་འཇུག་པ་སྤང་བའི་ཕྱིར་གནས་པ་བཀྲ་ཤིས་པ་གང་ཡིན་པ་དེ་ནི་འཁོར་བའི་ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The perfection of discipline related to saṃsāra is auspicious abiding in order to relinquish all engagements, from the time of dwelling in the Heaven of Joy right up to nirvāṇa.
སྐྱེ་བོ་མང་པོ་ཡོངས་སུ་སྨིན་པར་བྱ་བའི་ཕྱིར་གནས་ཤིང་དུས་སུ་ཡོངས་སུ་བསྔོས་ལ། ཡང་དག་པ་དེ་ཁོ་ན་དང་ལྷན་ཅིག་པའི་བཟོད་པ་འཁོར་བ་དང་འཐུན་པ་གང་ཡིན་པ་དེ་ནི་འཁོར་བའི་བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The perfection of patience related to saṃsāra is patience in harmony with saṃsāra that coexists with the true nature of reality, is present in order to ripen many beings, and maintains constant dedication.
ཇི་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་སྤྱན་རས་གཟིགས་ཀྱི་དབང་ཕྱུག་གི་སྨོན་ལམ་དང་། ཇི་ལྟར་རྐང་བཀྲ་གདུལ་བའི་ཕྱིར་སྐྱེ་བོ་མང་པོ་ལ་ཡོངས་སུ་བསྔོས་པའི་བརྩོན་འགྲུས་གང་ཡིན་པ་དེ་ནི་འཁོར་བའི་བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The perfection of diligence related to saṃsāra is diligence in the aspiration of the bodhisattva Avalokiteśvara dedicated to helping numerous beings, as in the case of the aspiration prayer to the glory of the bodhisattva Avalokiteśvara, as well as the appeasement of Kalmāṣapada.
བྱང་ཆུབ་སེམས་དཔའ་གང་ཞིག་སྒྲིབ་པ་མེད་པར་སྟོན་པའི་ཏིང་ངེ་འཛིན་ལས་བྱུང་བ་ལ་སྙོམས་པར་འཇུག་པ་ན། སེམས་ཅན་ཐམས་ཅད་ཀྱིས་བདེ་བ་རབ་ཏུ་འཐོབ་པ་གང་ཡིན་པ་དེ་ནི་འཁོར་བའི་བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The perfection of concentration related to saṃsāra is the bodhisattva’s meditative attainment within the absorption that displays freedom from obscurations, thus causing numerous sentient beings to attain happiness.
བདག་གི་དོན་བྱང་ཆུབ་ཀྱི་སྐུ་དང་མོས་པ་སྣ་ཚོགས་པ་དག་གིས་དོན་ཀུན་ནས་ཤེས་པའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་གང་ཡིན་པ་དེ་ནི་འཁོར་བའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟེ། འདི་དག་ནི་འཁོར་བའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གོ། ། ||| The perfection of insight related to saṃsāra is the perfection of insight that understands all aims in terms of the body of awakening that benefits oneself, as well as numerous inclinations. Such are the six perfections for saṃsāra.
དེ་ལ་ཐུན་མོང་བའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གང་ཞེ་ན། ||| “What are the six shared perfections?
སྦྱིན་པའི་སྨོན་ལམ་གྱིས་ཡོངས་སུ་བསྔོས་པ་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་བའི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The shared perfection of generosity is generosity developed through aspiration prayers.
སེམས་ཅན་ལ་རབ་ཏུ་སྦྱོར་བར་ཡོངས་སུ་བཟུང་བའི་ཉེ་བར་ལེན་པ་དང་བཅས་པའི་ཚུལ་ཁྲིམས་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་བའི་ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The shared perfection of discipline is discipline that involves appropriation that is employed to engage with sentient beings.
བྱིན་གྱིས་བརླབས་ཡོངས་སུ་བཟུང་བའི་བཟོད་པ་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་བའི་བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The shared perfection of patience is patience that employs blessings.
སྙིང་རྗེ་དང་མཚུངས་པར་ལྡན་པའི་བརྩོན་འགྲུས་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་བའི་བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The shared perfection of diligence is diligence associated with compassion.
སྐྱེ་བོ་མང་པོ་ལ་ཕན་པའི་ཕྱིར་དུས་སུ་ཡོངས་སུ་སྨིན་པར་བྱ་བ་དང་། ཡོངས་སུ་བསྔོ་བའི་བསམ་གཏན་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་བའི་བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The shared perfection of concentration is concentration that is dedicated for the sake of timely ripening for the benefit of many beings.
བག་ཆགས་ཀྱི་མཚམས་སྦྱོར་བ་ལ་རྨོངས་པ་མེད་པའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་བའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟེ། ||| The shared perfection of insight is the perfection of insight free from any delusion with respect to the links of habitual tendencies.
འདི་དག་ནི་ཐུན་མོང་བའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གོ། ། ||| Such are the six shared perfections.
དེ་ལ་ཐུན་མོང་མ་ཡིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གང་ཞེ་ན། ||| “What are the six unshared perfections?
སྤོབས་པ་ཁོང་དུ་ཆུད་པར་བྱ་བའི་ཕྱིར་བསྒྲུབ་པ་དང་། གང་སྤོབས་པ་སྣ་ཚོགས་བསྐྱེད་པ་འགྲུབ་པའི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་མ་ཡིན་པའི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The unshared perfection of generosity is the perfection of generosity that is practiced in order to master self-confidence and to produce various aspects of self-confidence.
བྱང་ཆུབ་སེམས་དཔའ་ཁྱིམ་ལ་མངོན་པར་མི་དགའ་བའི་ཚུལ་ཁྲིམས་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་མ་ཡིན་པའི་ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The unshared perfection of discipline is the discipline of a bodhisattva who is displeased with the householder’s life.
རྟོན་པ་ཐུན་མོང་མ་ཡིན་པ་ཟབ་མོའི་ཆོས་ལ་བཟོད་པ་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་མ་ཡིན་པའི་བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The unshared perfection of patience is the extraordinary reliance on acceptance of the profound Dharma.
དཔག་ཏུ་མེད་པར་འབྱུང་བའི་བརྩོན་འགྲུས་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་མ་ཡིན་པའི་བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The unshared perfection of diligence is diligence that manifests boundlessly.
སེམས་ཅན་ལ་བསྒོམ་པ་དང་། ཆོས་ལ་ལྷག་པའི་བསམ་པས་བསྒོམ་པ་དང་། སྟོང་པ་ཉིད་ཀྱི་རྣམ་པའི་བསམ་གཏན་གང་ཡིན་པ་དེ་ནི་ཐུན་མོང་མ་ཡིན་པའི་བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ། ། ||| The unshared perfection of concentration is meditation concerning sentient beings, meditation by means of superior intent concerning the Dharma, and concentration on the aspects of emptiness.
